,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,tokens,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,change_type,commitinfo,committer_date,Revision,datetime
165,CodeBlock46,13,26,D:/projects/clone/test_project/Chapter3\NumberGuessGame.java,"['   public static void main(String args[]){', '      Scanner console = new Scanner(System.in);', '      System.out.println(""I\'m thinking of a number between 1 and 100"");', '      System.out.println(""(including both). Can you guess what it is?"");', '      System.out.print(""Type a number: "");', '      ', '      int guess = console.nextInt();', '      Random random = new Random();', '      int answer = random.nextInt(100) + 1;', '      ', '      System.out.printf(""Your guess is: %d\\n"", guess);', '      System.out.printf(""The number I was thinking of is: %d\\n"", answer);', '      System.out.printf(""You were off by: %d\\n"", Math.abs(guess - answer));', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 12, 'new': 2, 'Scanner': 1, 'println': 2, 'STRING_LITERAL': 6, 'print': 1, 'int': 2, 'nextInt': 2, 'Random': 1, 'INTEGER_LITERAL': 4, 'printf': 3, 'abs': 1}",CodeBlock45,D:/projects/clone/test_project/Chapter3\NumberGuessGame -duplicate.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
166,CodeBlock47,12,21,D:/projects/clone/test_project/Chapter3\TimeConverter - duplicate.java,"['   public static void main(String args[]){', '      Scanner console = new Scanner(System.in);', '      System.out.print(""Input the time in seconds: "");', '      int temp = console.nextInt();', '      int hour = temp / 3600;', '      int seconds = temp % 3600;', '      int minute = seconds / 60;', '      seconds = seconds % 60;', '      System.out.printf(""%d second(s) = %d hour(s), %d minute(s), and %d second(s)"", temp, hour, minute, seconds);', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 17, 'new': 1, 'Scanner': 1, 'print': 1, 'STRING_LITERAL': 2, 'int': 4, 'nextInt': 1, 'INTEGER_LITERAL': 4, 'printf': 1}",CodeBlock48,D:/projects/clone/test_project/Chapter3\TimeConverter.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
167,CodeBlock48,12,21,D:/projects/clone/test_project/Chapter3\TimeConverter.java,"['   public static void main(String args[]){', '      Scanner console = new Scanner(System.in);', '      System.out.print(""Input the time in seconds: "");', '      int temp = console.nextInt();', '      int hour = temp / 3600;', '      int seconds = temp % 3600;', '      int minute = seconds / 60;', '      seconds = seconds % 60;', '      System.out.printf(""%d second(s) = %d hour(s), %d minute(s), and %d second(s)"", temp, hour, minute, seconds);', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 17, 'new': 1, 'Scanner': 1, 'print': 1, 'STRING_LITERAL': 2, 'int': 4, 'nextInt': 1, 'INTEGER_LITERAL': 4, 'printf': 1}",CodeBlock47,D:/projects/clone/test_project/Chapter3\TimeConverter - duplicate.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
168,CodeBlock49,16,30,D:/projects/clone/test_project/Chapter5\Buzz - Copy.java,"['   public static void zippo(String quince, int flag) { ', '      if (flag < 0) {', '', '         System.out.println(quince + "" zoop"");', '', '      } ', '      else {', '', '         System.out.println(""ik"");', '', '         baffle(quince); ', '         System.out.println(""boo-wa-ha-ha"");', '', '      }', '   }']","{'public': 1, 'static': 1, 'void': 1, 'zippo': 1, 'String': 1, 'TOKEN_VARIABLE': 6, 'int': 1, 'if': 1, 'INTEGER_LITERAL': 2, 'println': 3, 'STRING_LITERAL': 3, 'baffle': 1}",CodeBlock50,D:/projects/clone/test_project/Chapter5\Buzz.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
169,CodeBlock50,16,30,D:/projects/clone/test_project/Chapter5\Buzz.java,"['   public static void zippo(String quince, int flag) { ', '      if (flag < 0) {', '', '         System.out.println(quince + "" zoop"");', '', '      } ', '      else {', '', '         System.out.println(""ik"");', '', '         baffle(quince); ', '         System.out.println(""boo-wa-ha-ha"");', '', '      }', '   }']","{'public': 1, 'static': 1, 'void': 1, 'zippo': 1, 'String': 1, 'TOKEN_VARIABLE': 6, 'int': 1, 'if': 1, 'INTEGER_LITERAL': 2, 'println': 3, 'STRING_LITERAL': 3, 'baffle': 1}",CodeBlock49,D:/projects/clone/test_project/Chapter5\Buzz - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
170,CodeBlock51,27,42,D:/projects/clone/test_project/Chapter5\NumberGuessGame - Copy.java,"['   private static void guess(int answer){', '      System.out.println(""I\'m thinking of a number between 1 and 100"");', '      System.out.println(""(including both). Can you guess what it is?"");', '      System.out.print(""Type a number: "");', '      ', '      int input = console.nextInt();', '      ', '      if (input == answer){ { ', '         System.out.println(input + "" is correct!""); } ', '      }', '      else {', '         System.out.println(input + "" is too "" + (input > answer ? ""high"" : ""low""));', '         System.out.println(""Try again\\n"");', '         guess(answer);', '      }', '   }']","{'private': 1, 'static': 1, 'void': 1, 'guess': 2, 'int': 2, 'TOKEN_VARIABLE': 10, 'println': 5, 'STRING_LITERAL': 8, 'print': 1, 'nextInt': 1, 'if': 1, 'INTEGER_LITERAL': 3}",CodeBlock52,D:/projects/clone/test_project/Chapter5\NumberGuessGame.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
171,CodeBlock52,27,42,D:/projects/clone/test_project/Chapter5\NumberGuessGame.java,"['   private static void guess(int answer){', '      System.out.println(""I\'m thinking of a number between 1 and 100"");', '      System.out.println(""(including both). Can you guess what it is?"");', '      System.out.print(""Type a number: "");', '      ', '      int input = console.nextInt();', '      ', '      if (input == answer){ { ', '         System.out.println(input + "" is correct!""); } ', '      }', '      else {', '         System.out.println(input + "" is too "" + (input > answer ? ""high"" : ""low""));', '         System.out.println(""Try again\\n"");', '         guess(answer);', '      }', '   }']","{'private': 1, 'static': 1, 'void': 1, 'guess': 2, 'int': 2, 'TOKEN_VARIABLE': 10, 'println': 5, 'STRING_LITERAL': 8, 'print': 1, 'nextInt': 1, 'if': 1, 'INTEGER_LITERAL': 3}",CodeBlock51,D:/projects/clone/test_project/Chapter5\NumberGuessGame - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
172,CodeBlock53,35,46,D:/projects/clone/test_project/Chapter9\Recurse - Copy.java,"['   public static boolean isPalindrome(String str){', '      int length = length(str);', '      if (length == 1){ { ', '         return true; } ', '      } ', '      else if (length == 2){ {  { ', '         return first(str) == first(rest(str)); } ', '      } ', '      else {', '         return first(str) == first(reverseString(rest(str))) && isPalindrome(middle(str)); } ', '      }', '   }']","{'public': 1, 'static': 1, 'boolean': 1, 'isPalindrome': 2, 'String': 1, 'TOKEN_VARIABLE': 13, 'int': 1, 'length': 1, 'if': 2, 'INTEGER_LITERAL': 2, 'return': 3, 'first': 4, 'rest': 2, 'reverseString': 1, 'middle': 1}",CodeBlock54,D:/projects/clone/test_project/Chapter9\Recurse.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
173,CodeBlock54,35,46,D:/projects/clone/test_project/Chapter9\Recurse.java,"['   public static boolean isPalindrome(String str){', '      int length = length(str);', '      if (length == 1){ { ', '         return true; } ', '      } ', '      else if (length == 2){ {  { ', '         return first(str) == first(rest(str)); } ', '      } ', '      else {', '         return first(str) == first(reverseString(rest(str))) && isPalindrome(middle(str)); } ', '      }', '   }']","{'public': 1, 'static': 1, 'boolean': 1, 'isPalindrome': 2, 'String': 1, 'TOKEN_VARIABLE': 13, 'int': 1, 'length': 1, 'if': 2, 'INTEGER_LITERAL': 2, 'return': 3, 'first': 4, 'rest': 2, 'reverseString': 1, 'middle': 1}",CodeBlock53,D:/projects/clone/test_project/Chapter9\Recurse - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
174,CodeBlock55,10,42,D:/projects/clone/test_project/Chapter9\Test - Copy.java,"['   public static void main(String args[]){', '      ', '', '', '', '', '', '', '', '', '', '', '', '', '      ', '      ', '', '', '', '', '', '      ', '      ', '', '', '', '      ', '      ', '      ', '      ', '      ', '      ', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 1}",CodeBlock56,D:/projects/clone/test_project/Chapter9\Test.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
175,CodeBlock56,10,42,D:/projects/clone/test_project/Chapter9\Test.java,"['   public static void main(String args[]){', '      ', '', '', '', '', '', '', '', '', '', '', '', '', '      ', '      ', '', '', '', '', '', '      ', '      ', '', '', '', '      ', '      ', '      ', '      ', '      ', '      ', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 1}",CodeBlock55,D:/projects/clone/test_project/Chapter9\Test - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,3,2022-10-19 01:33:32.647616
176,CodeBlock1,10,19,D:/projects/clone/test_project/Chapter11\Rational - Copy.java,"['   public static void main(String args[]){', '      Rational\ttemp1\t= new\tRational();', '      temp1.setNumerator(17);', '      temp1.setDenominator(-12);', '      temp1.printRational();', '      Rational\ttemp2\t= new\tRational(temp1.getDenominator(),15);', '      temp2.negate();', '      temp2.invert();', '      System.out.println(temp2+"" ""+temp2.add(temp1)+"" ""+temp2.toDouble());', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 7, 'new': 2, 'Rational': 2, 'setNumerator': 1, 'INTEGER_LITERAL': 8, 'setDenominator': 1, 'printRational': 1, 'getDenominator': 1, 'negate': 1, 'invert': 1, 'println': 1, 'STRING_LITERAL': 2, 'add': 1, 'toDouble': 1}",CodeBlock2,D:/projects/clone/test_project/Chapter11\Rational.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
177,CodeBlock2,10,19,D:/projects/clone/test_project/Chapter11\Rational.java,"['   public static void main(String args[]){', '      Rational\ttemp1\t= new\tRational();', '      temp1.setNumerator(17);', '      temp1.setDenominator(-12);', '      temp1.printRational();', '      Rational\ttemp2\t= new\tRational(temp1.getDenominator(),15);', '      temp2.negate();', '      temp2.invert();', '      System.out.println(temp2+"" ""+temp2.add(temp1)+"" ""+temp2.toDouble());', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 7, 'new': 2, 'Rational': 2, 'setNumerator': 1, 'INTEGER_LITERAL': 8, 'setDenominator': 1, 'printRational': 1, 'getDenominator': 1, 'negate': 1, 'invert': 1, 'println': 1, 'STRING_LITERAL': 2, 'add': 1, 'toDouble': 1}",CodeBlock1,D:/projects/clone/test_project/Chapter11\Rational - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
178,CodeBlock7,30,44,D:/projects/clone/test_project/Chapter13\Card - Copy.java,"['    public int compareTo(Card that) {', '        if (this.suit < that.suit) {', '            return -1;', '        }', '        if (this.suit > that.suit) {', '            return 1;', '        }', '        if (this.rank < that.rank) {', '            return -1;', '        }', '        if (this.rank > that.rank) {', '            return 1;', '        }', '        return 0;', '    }']","{'public': 1, 'int': 1, 'compareTo': 1, 'TOKEN_VARIABLE': 10, 'if': 4, 'return': 5, 'INTEGER_LITERAL': 7}",CodeBlock8,D:/projects/clone/test_project/Chapter13\Card.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
179,CodeBlock7,30,44,D:/projects/clone/test_project/Chapter13\Card - Copy.java,"['    public int compareTo(Card that) {', '        if (this.suit < that.suit) {', '            return -1;', '        }', '        if (this.suit > that.suit) {', '            return 1;', '        }', '        if (this.rank < that.rank) {', '            return -1;', '        }', '        if (this.rank > that.rank) {', '            return 1;', '        }', '        return 0;', '    }']","{'public': 1, 'int': 1, 'compareTo': 1, 'TOKEN_VARIABLE': 10, 'if': 4, 'return': 5, 'INTEGER_LITERAL': 7}",CodeBlock19,D:/projects/clone/test_project/Chapter14\Card - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
180,CodeBlock7,30,44,D:/projects/clone/test_project/Chapter13\Card - Copy.java,"['    public int compareTo(Card that) {', '        if (this.suit < that.suit) {', '            return -1;', '        }', '        if (this.suit > that.suit) {', '            return 1;', '        }', '        if (this.rank < that.rank) {', '            return -1;', '        }', '        if (this.rank > that.rank) {', '            return 1;', '        }', '        return 0;', '    }']","{'public': 1, 'int': 1, 'compareTo': 1, 'TOKEN_VARIABLE': 10, 'if': 4, 'return': 5, 'INTEGER_LITERAL': 7}",CodeBlock20,D:/projects/clone/test_project/Chapter14\Card.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
181,CodeBlock8,30,44,D:/projects/clone/test_project/Chapter13\Card.java,"['    public int compareTo(Card that) {', '        if (this.suit < that.suit) {', '            return -1;', '        }', '        if (this.suit > that.suit) {', '            return 1;', '        }', '        if (this.rank < that.rank) {', '            return -1;', '        }', '        if (this.rank > that.rank) {', '            return 1;', '        }', '        return 0;', '    }']","{'public': 1, 'int': 1, 'compareTo': 1, 'TOKEN_VARIABLE': 10, 'if': 4, 'return': 5, 'INTEGER_LITERAL': 7}",CodeBlock7,D:/projects/clone/test_project/Chapter13\Card - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
182,CodeBlock8,30,44,D:/projects/clone/test_project/Chapter13\Card.java,"['    public int compareTo(Card that) {', '        if (this.suit < that.suit) {', '            return -1;', '        }', '        if (this.suit > that.suit) {', '            return 1;', '        }', '        if (this.rank < that.rank) {', '            return -1;', '        }', '        if (this.rank > that.rank) {', '            return 1;', '        }', '        return 0;', '    }']","{'public': 1, 'int': 1, 'compareTo': 1, 'TOKEN_VARIABLE': 10, 'if': 4, 'return': 5, 'INTEGER_LITERAL': 7}",CodeBlock19,D:/projects/clone/test_project/Chapter14\Card - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
183,CodeBlock8,30,44,D:/projects/clone/test_project/Chapter13\Card.java,"['    public int compareTo(Card that) {', '        if (this.suit < that.suit) {', '            return -1;', '        }', '        if (this.suit > that.suit) {', '            return 1;', '        }', '        if (this.rank < that.rank) {', '            return -1;', '        }', '        if (this.rank > that.rank) {', '            return 1;', '        }', '        return 0;', '    }']","{'public': 1, 'int': 1, 'compareTo': 1, 'TOKEN_VARIABLE': 10, 'if': 4, 'return': 5, 'INTEGER_LITERAL': 7}",CodeBlock20,D:/projects/clone/test_project/Chapter14\Card.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
184,CodeBlock9,155,164,D:/projects/clone/test_project/Chapter13\Deck - Copy.java,"['   public Deck() {', '      this.cards = new Card[52];', '      int index = 0;', '      for (int suit = 0; suit <= 3; suit++) {', '         for (int rank = 1; rank <= 13; rank++) {', '            this.cards[index] = new Card(rank, suit);', '            index++;', '         }', '      }', '   }']","{'public': 1, 'Deck': 1, 'TOKEN_VARIABLE': 14, 'new': 2, 'INTEGER_LITERAL': 12, 'int': 3, 'for': 2, 'Card': 1}",CodeBlock13,D:/projects/clone/test_project/Chapter13\Deck.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
185,CodeBlock10,71,100,D:/projects/clone/test_project/Chapter13\Deck - Copy.java,"['   public static Deck merge(Deck d1, Deck d2) {', '      Card[] c1 = d1.getCards();', '      Card[] c2 = d2.getCards();', '      int l1 = c1.length;', '      int l2 = c2.length;', '      Card[] sorted = new Card[l1+l2];', '      int i = 0;', '      int j = 0;', '      if (l1 == 0){ { ', '         sorted = c2; } ', '      } ', '      else if (l2 == 0){ {  { ', '         sorted = c1; } ', '      } ', '      else {', '         for (int k = 0;k<sorted.length;k++){ { ', '            if (j >= c2.length || i < c1.length && c1[i].compareTo(c2[j]) <= 0){ { ', '               sorted[k] = c1[i]; } ', '               i++; } ', '            } ', '            else {', '               sorted[k] = c2[j]; } ', '               j++;', '            }', '         }', '      }', '      Deck deck = new Deck(l1+l2);', '      deck.cards = sorted;', '      return deck;', '   }']","{'public': 1, 'static': 1, 'TOKEN_VARIABLE': 58, 'merge': 1, 'getCards': 2, 'int': 5, 'new': 2, 'INTEGER_LITERAL': 14, 'if': 3, 'for': 1, 'compareTo': 1, 'Deck': 1, 'return': 1}",CodeBlock14,D:/projects/clone/test_project/Chapter13\Deck.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
186,CodeBlock11,105,116,D:/projects/clone/test_project/Chapter13\Deck - Copy.java,"['   public Deck mergeSort() {', '      int len = cards.length;', '      if (len == 0 || len == 1){ { ', '         return this; } ', '      } ', '      else {', '         int mid = len / 2;', '         Deck d1 = subdeck(0, mid - 1).mergeSort();', '         Deck d2 = subdeck(mid, len -1).mergeSort();', '         return merge(d1, d2);', '      }', '   }']","{'public': 1, 'TOKEN_VARIABLE': 17, 'mergeSort': 3, 'int': 2, 'if': 1, 'INTEGER_LITERAL': 8, 'return': 2, 'this': 1, 'subdeck': 2, 'merge': 1}",CodeBlock15,D:/projects/clone/test_project/Chapter13\Deck.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:33:32.647616
